"collected_time","url","title","category","author","date","description"
"2018-08-23 16:29:01","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216759&page=2","정찬성도 욱일기 언급하네 - WOW 갤러리","WOW","69크러스터","2018-08-23 00:26:56",""
"2018-08-23 16:29:01","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216758&page=2","희호형, 나 친초구한다는 글 올린 뉴빈데 지금 초대 받으면 되나? - WOW 갤러리","WOW","ㅇㅇ","2018-08-23 00:08:33","ㅇㅇ?? 빵빵한 지원 확실하지 형님? 굽신굽신"
"2018-08-23 16:29:02","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216757&page=2","얼라할까 호드할까 - WOW 갤러리","WOW","ㅇㅇ","2018-08-23 00:02:49","공허엘프 쎾쓰함? 아니면 잔달라트롤이 쎾쓰함?"
"2018-08-23 16:29:02","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216756&page=2","드군 스케일링 잘못 뽑혔다는게 무슨뜻임? - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:57:06","드군이 군단보다 어렵다던데 실화? 군단시절 드군 클리어보다 지금 드군클리어가 더 힘들다던데"
"2018-08-23 16:29:03","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216755&page=2","평일 저녁이라 연습투기장 애들 개못하네 - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:54:40","그으아아악 내가 몇명 이긴거야 도대체 기분 넘모좋자너~~~!!!"
"2018-08-23 16:29:03","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216754&page=2","한마디했다고 진짜 갔나~~? - WOW 갤러리","WOW","공룡","2018-08-22 23:50:05","(긁적) 또오겠지"
"2018-08-23 16:29:04","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216753&page=2","초토화 화난닭 이거 잘못만든거 아니노? - WOW 갤러리","WOW","기여운트러리","2018-08-22 23:50:00","바다거인 어케없애는데!!!! - dc official App"
"2018-08-23 16:29:04","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216752&page=2","와린이 수련의 장에 갇혔습니다 ㅜㅜ - WOW 갤러리","WOW","와우뉴비","2018-08-22 23:48:22","뭔가 궁금해서 들갓는데  공격 방어  치유 세가지 있던데 이거 다꺠야 나올수있는건가요? ㅠㅠ 공격은 꺳는데.. 방어 절대로 못깨겟는데 ㅠ 그 팬더곰년이 5마리인가 6마리한테 둘러싸여서 다구리 당하는거 구해야되는데 순삭당해버려서 못깨겟어요 ㅠㅠ 엔피씨가 로툰인데.. 포기하고 나가기같은게 없네요.. 못나가나요??"
"2018-08-23 16:29:04","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216751&page=2","사실 나 게임에서 통수친적 거의 없는데 - WOW 갤러리","WOW","이희호","2018-08-22 23:45:47","착하게 살았어"
"2018-08-23 16:29:05","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216750&page=3","폭풍의사원 조드 데려가면 개씹헬이더라 - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:43:59","엄마 쳐 뒤진 차단쿨때문에 - dc official App"
"2018-08-23 16:29:05","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216749&page=3","안녕하세요 오늘 와우 처음 시작했어용 - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:42:42","친절한 아조시들이랑 대화할 수 있어서 좋았아요 - dc official App"
"2018-08-23 16:29:06","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216748&page=3","상윤아 일요일날 신던가자 ㅇㅇ - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:39:43","암사할께 - dc official App"
"2018-08-23 16:29:06","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216747&page=3","20렙때 와우 레이드있음? - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:38:37","레이드해볼거임"
"2018-08-23 16:29:06","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216746&page=3","그 새끼가 되고나서 좋은게 하나도 안 올라와. - WOW 갤러리","WOW","도박중독자","2018-08-22 23:36:24","아주 재앙이야(진심)"
"2018-08-23 16:29:07","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216745&page=3","5만 골드 존나 큰돈 이지? - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:35:43","5만골드가 필요한데 존나 큰돈임? - dc official App"
"2018-08-23 16:29:07","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216744&page=3","싹감 똥군단 맞제? ㅇㅇ 배텍모임 ㅇㅇ - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:34:52","ㅇㅇ - dc official App"
"2018-08-23 16:29:07","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216743&page=3","형들 애드온하나만 질문할게 스샷첨부 - WOW 갤러리","WOW","와린이질문","2018-08-22 23:33:11","화면 크게해놓고하는데 저런 초록색, 보라색 이름표 크기를 키울수있는 애드온은 없을까여?? "
"2018-08-23 16:29:08","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216742&page=3","에효..그래 내가 접는다. - WOW 갤러리","WOW","인와우갤러리벤","2018-08-22 23:27:22","됐냐?"
"2018-08-23 16:29:08","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216741&page=3","이희호 인겜 닉 머냐 예전에 이새끼 낚시질에 당함 - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:27:19","ㅇㅇ - dc official App"
"2018-08-23 16:29:08","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216740&page=3","와우 34렙 언데드 헬스크림섭 뉴비인데여 - WOW 갤러리","WOW","BlackLily","2018-08-22 23:22:31","사제구여 음 계속뭔가 잡일만하고있는데 언제쯤 스토리 진행이 되나여? 그리고 알아야될 팁이나 조언점... - dc official App"
"2018-08-23 16:29:09","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216739&page=3","한 동안 안오는줄알았는데... - WOW 갤러리","WOW","공룡","2018-08-22 23:22:30","개가 똥을 끊지.. (긁적)"
"2018-08-23 16:29:10","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216738&page=3","아니 근데 맨날 여기 와우얘기안한다고 - WOW 갤러리","WOW","게롤띠","2018-08-22 23:21:41","지럴떨던놈들 다 어디갔노?? 뉴비들 많으니 하나하나 정성들여 답글달아주면 되겠네ㅇ 와 안보이노?"
"2018-08-23 16:29:10","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216737&page=3","자연의 순환은 잔인하죠... - WOW 갤러리","WOW","도박중독자","2018-08-22 23:21:15","안타까워."
"2018-08-23 16:29:11","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216736&page=3","디씨인사이드 와우호드 글로벌 인겜 커뮤니티 너만오면 ㄱ - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:19:15","이리 들어오도록 해 (좆반인 ,십선비, 꼰대, ㅁㄱ, ㅇ'ㅂ 일절사절) 초대링크 https://worldofwarcraft.com/ko-kr/invite/2qgoDUjgb?region=KR&faction=Horde 초대코드 2qgoDUjgb - dc official App"
"2018-08-23 16:29:11","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216735&page=3","나 와잘알이요 나 올드비요 - WOW 갤러리","WOW","게롤띠","2018-08-22 23:17:23","꺼드럭거리다가"
"2018-08-23 16:29:11","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216734&page=3","연구소업뎃 땜에 하스방송 전부다 묘수나 풀고있네... - WOW 갤러리","WOW","̣̣̣잉꼬","2018-08-22 23:15:02","원래 누워서 테블릿으로 하스방송 보는 시간인데... 진짜 개짜증난다.. 저걸 왜 인방으로 보는건데.. 저런거좀 봐주지말라고 진짜... 저거 너네도 하루만에 다깰수있는거라구.. 별거 아닌데 아 진짜.. 왜 저런방 들어가서 오바리엑션에 감탄하구 그러구있냐구 아...짱나.."
"2018-08-23 16:29:12","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216733&page=3","AdvancedInterfaceOptions 에 대해서 질문 - WOW 갤러리","WOW","와린이","2018-08-22 23:14:15","밑에설명에 따라서 수치 조절하고있는데 적용이 안되어서요  이름표선택하지 않았을떄의 초록글씨가 밑에 설명아닌가여? NameplateMaxScale - 이름표를 선택하지 않았을때 제일 큰 크기 입니다(이름표는 대상이 멀리있을 때와 가까이 있을 때크기가 다른데 이건 제일 큰 크기,즉 내 옆에 딱 달라붙어있을 때 나랑 제일 가까울때 보이는 크기입니다) NameplateMinScale - 이건 이름표를 선택하지 않았을때 대상이 제일 멀리있을때 이름표 크기입니다."
"2018-08-23 16:29:12","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216730&page=3","나 냉법하는 와린이인데 딜사이클좀알려줘 - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 23:09:24","ㅇ - dc official App"
"2018-08-23 16:29:13","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216728&page=3","아 오늘밤 미치겠네 - WOW 갤러리","WOW","공룡","2018-08-22 23:05:40","사냥나갈까"
"2018-08-23 16:29:13","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216726&page=3","로솔아 씨발 와우 얘기하는애들 많네 - WOW 갤러리","WOW","인와우갤러리벤","2018-08-22 23:03:09","니가 답변좀 달아줘라 와우얘기에 이 씨발새끼들은 와우얘기안한다고 지랄하다가 와우얘기 많으면 나몰라라 도망친다니까"
"2018-08-23 16:29:14","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216725&page=3","AdvancedInterfaceOptions 쓰는형들있나요 ??? - WOW 갤러리","WOW","와린이","2018-08-22 23:01:55","있으면 하나만 알려주세요 님들아 ㅠㅠ"
"2018-08-23 16:29:14","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216724&page=3","쿨티라스 지역 비행경로 어디어디 있는지 알 방법 있나요 - WOW 갤러리","WOW","늅늅","2018-08-22 22:59:42","옛날에 와우했었고 이번에 복귀했는데 쿨티라스 지역 전역퀘땜에 돌아다니는데 ㅇ와이번이 안 찍혀 있어가지고 어디어디 찍을 수 있는지 간단하게 표시라도 된 자료 혹시 찾을수 있ㄴ나요 찾아보니까 안나와서... 걸어다니기 넘 힘듦"
"2018-08-23 16:29:14","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216723&page=3","와우 뉴비들 와우 재밌냐~? - WOW 갤러리","WOW","인와우갤러리벤","2018-08-22 22:59:23","와우재밌다고 글 올리는거 보니까 보기 좋네~ 흐뭇~혀 그러다가 몇일있다가 또 재미없다고 개쌍욕할꺼지?"
"2018-08-23 16:29:15","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216722&page=3","와우 뉴비들 필독 - WOW 갤러리","WOW","인와우갤러리벤","2018-08-22 22:55:48","와우접어이개새끼야 (싸다구 짝)"
"2018-08-23 16:29:15","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216721&page=3","와린이가 와우 어려워서 올림 - WOW 갤러리","WOW","상판다엎어주지","2018-08-22 22:50:37","중딩때 본 판다리아 첸보고 뽕받아서 히오스 첸하던 유저였는데  판다렌 키우고파서 와우 시작함 근데 이놈의 와우는 튜토도 없고 게임내에 팁도 없네?  그래서 질문 몇 개 있는데 답변점  1. 높은산 타우렌이나 빛벼림 드레나이는 110렙 체험하기 캐릭터로 해금할 수 있는가? 2. 마라아드 같은 징벌 성기사 하려는데 종특은 드레나이가 좋은가 빛벼림 드레나이가 좋은가? 3. 무기전사/분노 전사를 타우렌이나 높은산 타우렌으로 하려는데 어떤 게 좋은가?"
"2018-08-23 16:29:16","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216720&page=3","내일 저녁은 피자다. - WOW 갤러리","WOW","자낳괴","2018-08-22 22:48:21","키마리닷"
"2018-08-23 16:29:16","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216719&page=3","저 와린인데요 동부왕국의 동부 내륙지 퀘 중인데.. - WOW 갤러리","WOW","와우뉴비","2018-08-22 22:47:38","대족장의 명령: 잊혀진땅 퀘를 완료해야되는데 이게 완료하는지역이 칼림도어에있는데 어떻게가서 완료하나요??"
"2018-08-23 16:29:16","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216718&page=3","정원아 인생선배로서 조언 하나 한다. - WOW 갤러리","WOW","도박중독자","2018-08-22 22:46:30","한남재기해!!!"
"2018-08-23 16:29:17","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216717&page=3","애효 너희 하는짓만 보면 줄담배가 땡겨 - WOW 갤러리","WOW","인와우갤러리벤","2018-08-22 22:46:03","한심한놈들"
"2018-08-23 16:29:17","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216715&page=3","와린이 친초 구한다!! 지금 다운로드 중 - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 22:38:50","정말 아무것도 모르는 뉴비입니다. 계정파고 퀘스트 좀 돌아보다가 부스팅 할 계획이구요 와갤 고인물 형님들 중 통크게 지원 팍팍 해줄분 찾습니다. 굽신굽신 "
"2018-08-23 16:29:18","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216714&page=3","조냉아 로망사항 확인 - WOW 갤러리","WOW","도박중독자","2018-08-22 22:36:45","ㅇ"
"2018-08-23 16:29:18","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216713&page=3","향기로운 냄새에 이끌려 그만 정신을 잃었던지라. - WOW 갤러리","WOW","공룡","2018-08-22 22:35:55","깨어보니 젖과 꿀이 흐르는 산중인지라 배가고파 향기가 나는 분홍과실들을 배불리 따먹으며 시간을 보내던중 노공을 만나 여기가 어딘줄 여쭙기를 허허 이곳은 속세를 벗어난 무릉인지라 귀공은 벌써 수 백년을 이곳에서 보냈소이다. 그만 정신을 차리고보니 무릉은 없으며 다시 찾으려해도 그러하지 못했다."
"2018-08-23 16:29:19","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216712&page=3","와우 와갤 할 시간이 어딨어 인생 살어야지 - WOW 갤러리","WOW","인와우갤러리벤","2018-08-22 22:35:50","너보다 더 잘난 애들도 땡볕에 땀뻘뻘 흘리고 밤잠 줄여가며 경쟁에서 이길려고 도태안될려고 그러는데 너희는 도대체 무슨 생각인지 모르겠다 진짜 뭔 애비애미 등골 빠는거냐 아니면 나처럼 그냥 다 포기한거냐? 너희 맨날 지껄이는거 보면 분명히 남들처럼 살고싶은게 확실한데 늘~ 이상한데서 허세를 부린단 말이지"
"2018-08-23 16:29:19","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216711&page=3","완전 와린이인데 좀 알려줄 와갤러 있음?? - WOW 갤러리","WOW","캡짱","2018-08-22 22:35:22","아즈호드임... 지금 레벨 5인데 대족장의 명령 게시판?? 거기서 퀘받아서 58까지 렙업하라던데 오그리마 뒤져보고있는데 대족장이 명령 게시판이 안보인당.."
"2018-08-23 16:29:20","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216710&page=3","노희 다 취직한거야..? - WOW 갤러리","WOW","호토리","2018-08-22 22:34:28","(에구구~ 하는 판다독)"
"2018-08-23 16:29:20","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216709&page=3","무슨 레이드가려면 목걸이 최소 20렙찍어야한대 - WOW 갤러리","WOW","ㄷㄱㅇ","2018-08-22 22:33:31","난 15인데"
"2018-08-23 16:29:20","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216708&page=3","와우 억지로 하지마라 병신도 아니고 기다 아니다 찝어줘야되냐 - WOW 갤러리","WOW","인와우갤러리벤","2018-08-22 22:32:44","처먹고 구역질 꾸웩꿰엑 하면서도 계속 하는 빠가사리새끼들 몇 보이는데 그냥 접어라;; 길드원중에도 오늘 한놈이 뭐 재미없느니 왜하는지 모르겠느니 징징거리길래 접으라고 인생살아야지 와우 시간낭비 왜하냐고 그러니까 ""빼애애액 그러면서 너는 왜 와우해!!!!!!!!!""이러면서 조센징식 마인드 떄문에 똥고집 부리던데 내가 뭐 틀린소리 한것도 아니고 딴새끼가 접으면 이득보는게 있는것도 아니고 혼자 맛있는 음식 처먹으려는거 아닌거 알면서 왜 오기를 부리는지 모르겠다 블리자드에 지는거라고 생각해서 꾸역꾸역 만렙 다는사람 레이드는 한달뒤에 나오는데 꾸역꾸역 신화 던전 마지막 하나까지 귀속시켜가며 템레벨 1 올린다고 옘병떠는 사람 참 갑갑~해 아주 난 격전지인가 뭔가 격아 [핵심]컨텐츠 한번 꼬라지 보고 접든가 말든가 할거임 일단 특성 전문화 클래스간 밸런스 PVP이런건 다 망했어  블리자드 이새끼들은 망한걸 모르는게 아니라 알려고 하질 않아 눈감고 귀를 닫았다 이말이야 계속 하는새끼가 병신이다 ㄹㅇ로"
"2018-08-23 16:29:21","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216707&page=3","헐 빤쓰런 와린이들은 착한 와린이들이였네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - WOW 갤러리","WOW","Frozen","2018-08-22 22:31:01","친구초대 보상 30일 연속 2개들어옴 ㄷㄷ 1달 지르고 며칠 안하고 37렙 18렙에 빤쓰런한 와린이 당신들은 도대체..."
"2018-08-23 16:29:21","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216706&page=3","ㅎㅇㅅㄱㄱ? - WOW 갤러리","WOW","호토리","2018-08-22 22:29:33","ㄱㄱ"
"2018-08-23 16:29:22","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216705&page=3","정원아 장난이고 오면 진짜 준다 - WOW 갤러리","WOW","이희호","2018-08-22 22:28:40","현골로 파바박 준다"
"2018-08-23 16:29:22","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216704&page=3","근데 레이드는 안 뛰고 평작이나 기타 컨텐츠만 즐겨야지 - WOW 갤러리","WOW","도박중독자","2018-08-22 22:28:22","쐐기 이런거도 안 갈래."
"2018-08-23 16:29:22","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216703&page=3","정원아 토큰 보냈다. - WOW 갤러리","WOW","이희호","2018-08-22 22:27:18","너라도 일어서그라."
"2018-08-23 16:29:23","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216702&page=3","좆우가 블쟈겜 서열 2위나 되었어?? - WOW 갤러리","WOW","ㅇㅇ","2018-08-22 22:24:45","난 여태껏 좆타2랑 비슷할 정도로 알았는데 - dc official App"
"2018-08-23 16:29:23","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216701&page=3","템렙 파바박 올려서 울디르 가고싶은 욕망이 안 생겨. - WOW 갤러리","WOW","도박중독자","2018-08-22 22:23:59","와태기가 왔다"
"2018-08-23 16:29:24","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216700&page=4","아~~~~~~~씨빨 와우 결제 해말어 - WOW 갤러리","WOW","꺼억","2018-08-22 22:23:59","신던스핀 1주 놓쳤는데 그냥 하지말까?"
"2018-08-23 16:29:24","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216699&page=4","허얼 아이린 화장법 이기 머고 - WOW 갤러리","WOW","꺼억","2018-08-22 22:22:16","진짜 아이린인가..?"
"2018-08-23 16:29:24","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216698&page=4","필요하노 ㅇ - WOW 갤러리","WOW","도박중독자","2018-08-22 22:22:13","필여하면 보내주고 ㅇ"
"2018-08-23 16:29:25","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216696&page=4","디비전 요즘 폴더 뿌리나부네 - WOW 갤러리","WOW","̣̣̣잉꼬","2018-08-22 22:20:30","ㅋㅋ 여튼 윈10이 요즘겜들엔 퍼포먼스 더 좋긴한듯~ 원래 상옵맞추고 저항돌면 프렘저하좀 있었는데 흠~"
"2018-08-23 16:29:25","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216695&page=4","10월달에 면접본다 ㅇ. - WOW 갤러리","WOW","도박중독자","2018-08-22 22:20:26","노가다 탈출구 ㅇ."
"2018-08-23 16:29:26","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216694&page=4","그새끼랑 그새끼때문. - WOW 갤러리","WOW","이희호","2018-08-22 22:20:22","말 안 해도 알제?"
"2018-08-23 16:29:26","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216692&page=4","두순 한 잔 혀~? - WOW 갤러리","WOW","호토리","2018-08-22 22:19:02","쉬엇?"
"2018-08-23 16:29:26","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216691&page=4","격아 컨텐츠 좆노잼인거 맞아. - WOW 갤러리","WOW","도박중독자","2018-08-22 22:18:07","군단 2중대 + 좆도 재미없는 망고탐험. 이게 끝이야."
"2018-08-23 16:29:27","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216690&page=4","동준아 대답 안하지? - WOW 갤러리","WOW","김종현아님","2018-08-22 22:17:36","1분 안으로 댓글 안달면 이대로 관련자료 송출한다"
"2018-08-23 16:29:27","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216689&page=4","오락에서 평판쌓는놈 특징 - WOW 갤러리","WOW","기여운트러리","2018-08-22 22:17:19","애미애비랑 적대적임 - dc official App"
"2018-08-23 16:29:28","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216686&page=4","도대채 왜 그렇게 와갤을 열심히 하십니까. - WOW 갤러리","WOW","도박중독자","2018-08-22 22:14:37","그래봤자 세상에 아무 영향없는 와갤, 와갤일 뿐인데 그래도 와갤이니까 내 만갤이니까 내 일이니까 내게 허락된 세상이니까..."
"2018-08-23 16:29:28","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216685&page=4","슬슬 창문 흔들리는 소리가 커지네~ - WOW 갤러리","WOW","자낳괴","2018-08-22 22:14:27","재앙이 문앞에 왔어"
"2018-08-23 16:29:29","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216684&page=4","ㅇ. - WOW 갤러리","WOW","꺼억","2018-08-22 22:14:05","ㅇ"
"2018-08-23 16:29:29","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216682&page=4","종현이 캐릭터 몇개 만렙찍었노 그래서 - WOW 갤러리","WOW","자낳괴","2018-08-22 22:11:49","3개정도~?"
"2018-08-23 16:29:29","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216680&page=4","반바지의 복숭아가 날 보고 윙크하네 - WOW 갤러리","WOW","도박중독자","2018-08-22 22:09:11","허허 이거 참 야단났네"
"2018-08-23 16:29:30","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216678&page=4","ㅋㅋㅋㅋ 생각하는거 다똑같노씨발 - WOW 갤러리","WOW","자낳괴","2018-08-22 22:08:50","예라이씨빨련들아 ㅋㅋㅋ"
"2018-08-23 16:29:30","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216676&page=4","보석세공 625 구합니다. - WOW 갤러리","WOW","이희호","2018-08-22 22:07:18","댓글 남겨주세요."
"2018-08-23 16:29:31","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216675&page=4","제발 - WOW 갤러리","WOW","도박중독자","2018-08-22 22:06:53","착한 조선인들 많이 나오길..."
"2018-08-23 16:29:31","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216674&page=4","군대시절 짬밥으로 나오던. 치킨이 아직도 잊혀지지않아. - WOW 갤러리","WOW","지훋","2018-08-22 22:05:45","때는 일병 짬찌때 부식차 몰던시절. 반찬가져와서 취사장에 내려줄때 취사병 아저씨가 갓튀긴 치킨 서리해먹던 그 맛을 잊을수없어."
"2018-08-23 16:29:31","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216673&page=4","종현아 - WOW 갤러리","WOW","들개","2018-08-22 22:05:36","니가 촌장이야 "
"2018-08-23 16:29:32","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216671&page=4","2만원 공짜 획득 이벤트 (대신에 좀 기다려봐야함.) - WOW 갤러리","WOW","DD","2018-08-22 22:03:46","Https://chainb.io/?referralCode=04c80 링크는 가상화폐 신규거래소 사전등록 이벤트임 게임 사전등록 할때 아이템 주듯이 코인주는데 2만원 상당임 계좌가 있어야겠지 코인 받고 원화 출금하면 바로 2만원 이득. 조건 : 핸드폰, 계좌 각각하나. 이미 1만명이상 사전가입 완료라 큰 거래소로 클 가능성이 농후함."
"2018-08-23 16:29:33","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216669&page=4","이거 무 슨 치킨이노 - WOW 갤러리","WOW","도박중독자","2018-08-22 22:02:23","튀김이 얄싸부리하면서 빠삭할거 같노"
"2018-08-23 16:29:33","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216668&page=4","야 - WOW 갤러리","WOW","이희호","2018-08-22 22:00:38","호"
"2018-08-23 16:29:33","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216666&page=4","트남주 컨테이너안에서 자라는 복숭아 소름돋았다... - WOW 갤러리","WOW","공룡","2018-08-22 22:00:14","평소에 내가 상상하는거랑 비슷..."
"2018-08-23 16:29:34","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216665&page=4","너네 너무 나가네 - WOW 갤러리","WOW","도박중독자","2018-08-22 21:57:32","(긁적)"
"2018-08-23 16:29:34","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216664&page=4","망고촌 행동대장모집한다 - WOW 갤러리","WOW","공룡","2018-08-22 21:56:24","염소가면과 바나나, 망치 그리고 봉고차"
"2018-08-23 16:29:35","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216663&page=4","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ번호판 이제 봤노 - WOW 갤러리","WOW","도박중독자","2018-08-22 21:53:52","66한남재기 갓치이기99"
"2018-08-23 16:29:35","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216662&page=4","노네 이끼 봤노 이끼? - WOW 갤러리","WOW","호토리","2018-08-22 21:53:26","와끼."
"2018-08-23 16:29:35","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216661&page=4","집주변에 유동인구많으면 곤란해져 - WOW 갤러리","WOW","공룡","2018-08-22 21:51:58","환풍구와 배수시설만 있으면돼 지하로 들어가는 주차장과"
"2018-08-23 16:29:36","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216660&page=4","망고촌 하나 만들까? - WOW 갤러리","WOW","도박중독자","2018-08-22 21:50:35","와붕이들 모여서"
"2018-08-23 16:29:36","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216659&page=4","내집마련에 막 찬물끼얹어서 미안한데 ㅋㅋ ;; - WOW 갤러리","WOW","들개","2018-08-22 21:49:00","30평짜리 지을려면 100평짜리 땅 사야됨ㅋㅋ;;;; 연면적인가? 건축뭐 지을 수 있는 토지한계 그런게 법으로 있어가지고 30퍼센트까지 가능하다고 알고있음..  시골깡촌 집지을만한 토지 1평에 40만원 ㅋㅋ;;; 땅값 4천 30평 골조값 4천 인테리어 5천(제일 저렴한걸로)  1억3천 필요하네 주변에 상가도 병원도 아무것도 없는 척박한 땅에  주변에 이런거 차타고 10분거리에 딸려있으면 땅값 막 300만원으로 뛰는데 그럼 땅값만 3억임; "
"2018-08-23 16:29:37","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216658&page=4","지하실 드럼통으로 만드는 망고통조림 - WOW 갤러리","WOW","공룡","2018-08-22 21:48:20","극상의 맛"
"2018-08-23 16:29:37","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216657&page=4","코인노래방이나 가야지... - WOW 갤러리","WOW","공룡","2018-08-22 21:47:00","오늘도 혼자 사는 인생.."
"2018-08-23 16:29:38","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216656&page=4","한적한 시골마을에 외딴 오두막 한체 - WOW 갤러리","WOW","도박중독자","2018-08-22 21:46:21","지하실에서 자라고 있는 망고들"
"2018-08-23 16:29:38","http://gall.dcinside.com/board/view/?id=wow_new3&no=3216655&page=4","쪽바리들 진자 개더럽다 - WOW 갤러리","WOW","̣̣̣잉꼬","2018-08-22 21:44:34","이런 만화  아 더럽"
