"collected_time","url","title","category","author","date","description"
"2018-08-28 15:03:46","http://gall.dcinside.com/board/view/?id=superidea&no=156762&page=1","ㅇㅇㅁㄱㅁㅇ) 헬로, 암  쥐~오~디   초개념 갤러리","초개념","ㅇㅇ","2018 08 28 11:54:01","마 넴 이즈 프레디, 프레디 이즈 쏘 뷰리풀~ 쥐오디님 만나고 왔어ㅎㅎ 스위스 몽트뢰라는 곳인데 프레디머큐리가 매우 사랑했던 동네래 지인이 여긴 너무 좋아서 무조건 마지막에 가야한다고 하기에 속는 셈치고 여행계획 마지막에 넣었지 그러던 중 최후진술 자첫을 했고 프레디 동상이 있다고 해서 관심이 생겼지만 엄청 막 가고싶진 않았어 근데 실제로 가보니 기대한 것 이상으로 정말 아름다운 도시라 완전 반함ㅠㅠㅠ 프레디가 '마음의 평화를 얻으려면 몽트뢰로 가라'고 했다더라 거대한 호숫가 따라서 전부 산책로인데 온갖 꽃이 끝없이 만발해있고 프랑스 문화권이라 분위기도 로맨틱 그 자체 세상 사람들~ 다들 여기는 꼭 가보세요!! 하고 싶을 정도ㅠㅠ 프랑켄 막공도, 최후진술 막공도 극장에선 아니었지만 제네바에서, 몽트뢰에서 마음으로 보내줬다ㅠㅠㅠㅠㅠㅠㅠㅠㅠ ps. 원래 맑고 쨍쨍하다는데 유독 이날 스위스 전역에 구름 천지였고 폰카라 사진이 많이 아쉽게 찍히긴 했지만 어차피 안연뮤니까 '아, 저런 곳이 있구나~' 하는 정도로만 봐줘^^; [원본 갤러리에서 보기]"
"2018-08-28 15:03:46","http://gall.dcinside.com/board/view/?id=superidea&no=156761&page=1","안녕하세요 절미 움짤 놓고 갑니당   초개념 갤러리","초개념","ㅇㅇ","2018 08 28 10:54:01","너무 귀여워서 움짤을 안 만들 수 없었어요.. [원본 갤러리에서 보기]"
"2018-08-28 15:03:46","http://gall.dcinside.com/board/view/?id=superidea&no=156760&page=1","붉은색 스포 이건가 ㅋㅋㅋ   초개념 갤러리","초개념","쌀과자","2018 08 28 10:00:02","※궁예글임 일단 찾다가 귀찮아서 멀리는 안 갔다는 점 븨앱 보고 빨간색 스포 없을까 찾아봤는데 재미있는 걸 발견함ㅋㅋ 리다님 롤러스케이트 븨앱 그땐 롤러스케이트에만 주목했었는데 이제 보니 리다님 반다나 원래 노란색인데 '일부러' 빨간색 빌렸다고 언급함 그리고 같은 븨앱 6분 59초경에 이런 것도 있음 효정: 저희집에 롤러스케이트가 있었거든요 '빨간 색깔~' 빨간색 강조함ㅋㅋ 왠지 꽂혀서 스포스러운 빨간색 더 찾아봄 아린이 리본 지호 손에 들린 빨간색 실 무려 두 장 이때 프옴 내용은  '미라클이 보고싶은 밤 보고싶다아' 근데 그 실 한번 더 등장 심지어 강조까지ㅋㅋ 밈미가 이누야샤 노래 부르다 들킨 날 민망함을 무릅쓰고 방출한 사진에서 빨간 팔찌 마지막으로 능청능청 열매 능력자 위 사진들을 쭉 보면  몽가 한 가지 공통점이 보임 리본 반다나 팔찌... 바로 매듭임 전부 끈을 묶은 거임 붉은 색 매듭 이와 관련해서 익숙하다면 익숙하다고 할 수 있는 이야기가 있음 운명의 붉은 실 꺼라위키 참조하면 더 자세히 나옴 어제 븨앱에서 떠오르는 색을 말해달라 했을 때 밈죠 동시에  딱 한 가지 색이 있긴 한데 너무 직접적이라서 말할 수 없다고 함 이 말은 주제나 가사가 그 색과 관련있고 색깔을 바꿔서는 이야기가 안 된다는 말임 관습적으로 굳어져서 반드시 그 색깔이어야 한다는 뜻 이건 뭐 붉은 실밖에 없지 않나.. 생각함ㅋㅋ 이어질 연인은 반드시 이어진다 remember me도 아마 그런 거겠지 이랬는데 막 붉은 실 아니고 그러면ㅋㅋㅋ [원본 갤러리에서 보기]"
"2018-08-28 15:03:47","http://gall.dcinside.com/board/view/?id=superidea&no=156759&page=1","아무리 절미가 지금 인기가 많아도 개죽이는 월드클래스임    초개념 갤러리","초개념","ㅇㅇ","2018 08 28 10:00:02","단순 인기문제 뿐만 아니라 개죽이가 한 건 하루 아침에 이룰 수가 없는 뭔가가 있음  아무튼 그런 게 있음  [원본 갤러리에서 보기]"
"2018-08-28 15:03:48","http://gall.dcinside.com/board/view/?id=superidea&no=156758&page=1","뚱뚱보 30대 아재의 만두와 노트9와 집밥   초개념 갤러리","초개념","덜지","2018 08 28 10:00:02","야식으로 먹은 만두 렌지 돌렸는데 렌지는 편하지만 맛이 없다... 동생이 사놓은 에델바 이스 맨 두 갠 쟁 맨 두 갤노트 샀다 내 원래폰은 v20임 이번엔 엘지폰이 진짜 잘나왔다고 하지만... 응 그래도 이젠안사~~ 한번만 더사면 내가 사람이 아니야~~ 노트9 사온날 밥임 나머지사진은 비교해보려고 노트로 찍어놔서 수정해서 올려드림 확실히 색감부터 차이가 난다... 삼성폰이 원색적인 색감이 훨씬 강조된 느낌임 내 v20이 원래 색감이 물빠져보이는것도 있긴 한데 카메라 커버 교체하면서 먼지가 좀 낀듯 ㅠ 이번에 액정갈면서 닦으니까 좀 낫더라 색감은 여전하지만... 돼지김치찌개 파김치 넣어서 존맛이엇성 호박잎 엄마가 직접 쪄줌 호박잎이랑 먹은 쌈장 원래 이런색은 아닌데 무슨 젓갈처럼 빨갛게 나왔네... 색감이 너무 과장된것도 좋진 않은듯...ㅠ 아이폰이 사고싶었지만 담시리즈 기다릴 자신도 없고 업무용이니 기타 유틸이랑 쓰기엔 범용성이 너무 안좋아서....ㅠㅠ 다들 즐거운 밤 되시길...^~^♡ [원본 갤러리에서 보기]"
"2018-08-28 15:03:50","http://gall.dcinside.com/board/view/?id=superidea&no=156757&page=1","탱크모드   초개념 갤러리","초개념","6D","2018 08 28 10:00:02","탱크모드 껴있는 5단이상 변신로봇들 특징이 대부분 포신부분이 다리쪽에 있어서 포신이 두개인듯 탱크 머리부분(?)은 좌우 회전 가능하고 포신도 위아래로 가동됩니다 그리고 처음 시도했던 궤도 가동 제법 잘되긴 했는데 금방 약해질거같은 구조라 지금은 못만지겠네요 수인까지 변신시키면 정리해서 한번에 올려볼게요 [원본 갤러리에서 보기]"
"2018-08-28 15:03:51","http://gall.dcinside.com/board/view/?id=superidea&no=156756&page=1","냥장콘 이거 신청할까ㅋㅋㅋㅋ   초개념 갤러리","초개념","백 호","2018 08 28 10:00:02","패대기 현자타임 패왕색의 패기 힘든 묘생사 [원본 갤러리에서 보기]"
"2018-08-28 15:03:51","http://gall.dcinside.com/board/view/?id=superidea&no=156755&page=1","오늘 하루일당 8만원 번 아재의 저녁밥.jpg   초개념 갤러리","초개념","곰부대","2018 08 28 10:00:02","쌀을 불린다 30분정도. 불린쌀을 쎈불에서 10분정도 끓인뒤 물이 끓어오르면 중불로 익힌다 고기는 소금후추로 밑간해둔다 고기가 적어보여서 사진찍은뒤 고기 추가했다. 콩나물. 오늘의 주재료이다 오늘의 메뉴는 콩나물밥. 콩나물은 끓는물에 데쳐서 건진뒤 찬물에 헹궈둔다. 데친 콩나물은 밥이 완성되기 직전에 밥위에 얹어 뜸들이면 된다 양념장. 기호에 맞게 만들면된다 나는 쪽파, 청양고추, 홍고추, 다진마늘을 넣고 설탕약간, 간장듬뿍, 참기름 한큰술을 넣어줬다 고기를 볶는다 대파가없어서 쪽파로 파기름을 냈다. 다진마늘을 넣어줘도 기름의 향이 아주 풍부해진다 여기에 그냥 생고기만 볶아먹어도 맛있다. 완성 깔끔하게 담아보려했으나 쉽지않네 막 비벼서 한입 오늘의 요리끝. [원본 갤러리에서 보기]"
"2018-08-28 15:03:52","http://gall.dcinside.com/board/view/?id=superidea&no=156754&page=1","현재 베트남 상황...jpg   초개념 갤러리","초개념","오승희","2018 08 28 10:00:02",". . . 태극기 흔들고 난리났음ㅋㅋㅋ [원본 갤러리에서 보기]"
"2018-08-28 15:03:53","http://gall.dcinside.com/board/view/?id=superidea&no=156753&page=1","황의조 졸업사진.jpg   초개념 갤러리","초개념","ㅇㅇ","2018 08 28 10:00:01","초등학교 중학교 고등학교 대학교 [원본 갤러리에서 보기]"
"2018-08-28 15:03:53","http://gall.dcinside.com/board/view/?id=superidea&no=156752&page=1","외국인이 보는 한국의 거리.jpg   초개념 갤러리","초개념","황대인","2018 08 28 10:00:01","는 팻딘이 찍음 ㅋㅋㅋ [원본 갤러리에서 보기]"
"2018-08-28 15:03:53","http://gall.dcinside.com/board/view/?id=superidea&no=156751&page=1","필사. 별은 너에게로. 박노해.   초개념 갤러리","초개념","써커펀치","2018 08 28 10:00:01","파이롯트 데시모 ef. 디아민 마제스틱 블루. 다이소 연습장. [원본 갤러리에서 보기]"
"2018-08-28 15:03:54","http://gall.dcinside.com/board/view/?id=superidea&no=156750&page=1","소말리 고양이 고로 냥장콘 신청 팍팍   초개념 갤러리","초개념","우디제독","2018 08 28 10:00:01"," 이름은 고로     특징 잘뛰고 겨울에는 목도리 생김 [원본 갤러리에서 보기]"
"2018-08-28 15:03:55","http://gall.dcinside.com/board/view/?id=superidea&no=156749&page=1","MCU 우주의 고대적 존재들에 대해 알아보자   초개념 갤러리","초개념","ㅇㅇ","2018 08 28 10:00:01","ㅈㄱㄴ mcu에 등장하는 외계인 새끼들 중 평범하거나 적당히 오래산 외계인들 말고 그중에서도 존나 오래된 존재들에 대해 알아보자. 1. 셀레스티얼 1편은 언급만 되긴 했지만 가오갤 시리즈에 개근한 종족이다. 외계인들 한테도 신적인 존재로 여겨지는 듯. 아스가르드인들도 미개한 좆간들은 신으로 숭배했지만 셀레스티얼은 넘사벽일듯. 인피니티스톤중 파워스톤을 가지고 행성을 파괴하고 다닌것 같은데. 이고까지 뒤졌으니 사실상 멸족한 것 같다. 고인 중에서도 씹고인인 셈 2. 도르마무 다크디멘션에 상주하는 우주적 존재. 시간을 초월한 존재이고 지구를 비롯한 온 우주를 쳐먹으려는 계획을 가지고있음. 닥터스트레인지에 등장했고 시간을 초월한 존재가 타임스톤에 한방 먹은게 아이러니함. 사실상 히어로들이 힘으로 이길방법은 없을듯 3. 와쳐 이름 처럼 오래전부터 우주를 관찰해온 존재들. 어떤 사건에도 개입하지 않는다고함. 가오갤2에서 팬서비스 식으로 등장했고, 설정처럼 우주미아가 된 스탠리에게 개입하지 않음. 4. 수르트 무스펠헤임의 지배자. 행성으로서의 아스가르드를 파괴해버렸다. ㅈㄴ감당 안되게 쎈데 오딘이 이새끼를 제압했다는게 놀랍다. 5. 병신 지들 아가리 피셜로는 빅뱅 이전부터 존재했다고 한다, 병신새끼들   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:03:55","http://gall.dcinside.com/board/view/?id=superidea&no=156748&page=1","물한잔 마시고   초개념 갤러리","초개념","승기픽스","2018 08 28 10:00:01","물한잔 마시는데도 비줠이 열일 ㅋㅋ 옆모습도 존잘 ㅋㅋㅋ 물 마시는 것도 뭔가 예의바름과 품격이 느껴짐 ㅋ 어색한 분위기를 깨기 위해 이야기를 살포시 꺼내는 모습 꾸엽 ㅋㅋ 아..아닙니다 ㅋㅋㅋㅋㅋ 바나나가 맛있어가지고 ㅋㅋㅋ 아직 안먹었는데? ㅋㅋㅋ  으헿ㅎㅎ 웃는거 웃는 모습 다 씹덕ㅋㅋㅋ 존잘 심쿵 ㅋㅋㅋ 어색함을 풀기위해 대화를 시도하고 그런 과정에서도 늘 긍정적이고  좋은 이야기로 풀어가는 모습이 승기리 답고 맑아서 보기가 참 편해 ㅋ 예술인의 집인줄 알았는데 그런것은 없었다고 합니다 ㅋ  승기리도 사부님도 어색함을 빨기 풀기위해 오간 어색한? 대화들 ㅋㅋ 여튼 비줠이 넘나 꿀잼열일 ㅋ [원본 갤러리에서 보기]"
"2018-08-28 15:03:55","http://gall.dcinside.com/board/view/?id=superidea&no=156747&page=1","180825 정선 하이원 리조트 하나의가을 (1/3)   초개념 갤러리","초개념","ATU","2018 08 28 10:00:01","이날 태풍도 지나가고 다시 더워질줄알고 얇게 입고 갔었는데..  하이원 도착하니까 비도오고 바람도 많이 불더니 밤되니까 엄청 추웠음 ㄷㄷㄷ 사진 클릭하면 커짐 [원본 갤러리에서 보기]"
"2018-08-28 15:03:56","http://gall.dcinside.com/board/view/?id=superidea&no=156746&page=1","[깊념] 쯔위 얼빡 레전드 떳다 ㄷㄷㄷㄷㄷ   초개념 갤러리","초개념","쯔평성대","2018 08 28 10:00:01","vivi 비하인드 ㄷㄷㄷㄷ 이것이 원탑 비쥬얼이다 ㄷㄷㄷ [원본 갤러리에서 보기]"
"2018-08-28 15:03:56","http://gall.dcinside.com/board/view/?id=superidea&no=156745&page=1","[영상] 프멀9강 이리스 데이드림 2분38초   초개념 갤러리","초개념","핸델","2018 08 28 10:00:01","https://youtu.be/xJ_a8B83w1w 보스전에서 페타떨어져서 죽을까봐 개쫄려슴;; 프멀9강으론 요기서 1~2초정도 더줄이는게 최선일거같아 방어구 옵작, 강화 다 끝나고 츄라이하면 또 모르겠다  사용아카식 스펙 칭호 장비 스킬 프리셋  한줄 블렛으로 채운건 퍼펫때문에 채워둔건데 손대기 귀찮아서 걍 냅두고 쓰고있음 암튼 해내땅 워후 [원본 갤러리에서 보기]"
"2018-08-28 15:03:57","http://gall.dcinside.com/board/view/?id=superidea&no=156744&page=1","지난 월요일부터 토요일까지 먹었던 음식들 평가 좀   초개념 갤러리","초개념","아하모마","2018 08 28 10:00:01","2018년 08월 20일 월요일 점심으로 김치뚝배기우동을 먹고 간식으로 텐동과 음료 과일을 먹었습니다. ☆ ■점심: 하나우동 김치뚝배기#우동 ■간식: 키라메쿠텐동 #텐동 카프리썬 오렌지망고 #사과 복숭아 토마토 ☆ ☆ 2018년 08월 21일 화요일 점심으로 칼국수를 먹었으나 부족한 감이 있어 햄버거와 아이스크림, 과일을 후식으로 먹었습니다. 간식은 피자를 먹고 야식으로 치킨을 먹었습니다. ☆ ■점심: 혜화칼국수 #칼국수 ■후식: 롯데리아 #불고기버더 마블소프트콘 토마토 사과 복숭아 ■간식: 도미노피자 블랙타이거슈림프 #피자 ■치킨: 네네티킨 순살#치킨 ☆ ☆ 2018년 08월 22일 수요일 점심으로 부모님과 한정식을 먹고 후식으로 과일 마카롱을 먹고 간식으로 하드와 음료를 먹었습니다. ☆ ■점심: 오미가 #한정식 ■후식: 스타벅스 #마카롱 복숭아 거봉 ■간식: 돼지바 솔의눈 ☆ ☆ 2018년 08월 23일 목요일 점심으로 샤브샤브를 먹고 남은 국물에 국수, 죽을 해서 먹었습니다. 후식으로 아이스크림과 과일을 먹고 간식으로 빵과 우유를 먹었습니다. 저녁은 집에서 돼지고기를 구워 먹었습니다. ☆ ■점심: 압구정샤브 #샤브샤브 국수 죽 ■후식: 배스킨라빈스31 아몬드봉봉 사과 토마토 #복숭아 ■간식: 서울우유 #우유 파리바게트 #빵 ■저녁: #삼겹살 #목살 ☆ ☆ 2018년 08월 24일 금요일 점심으로 중식 코스를 먹고 이른 저녁으로 초밥을 먹었습니다. ☆ ■점심: 함지박 #게살스프 #유산슬 #칠리새우 #탕수육 기스면 아이스크림 ■저녁: 스시선 #회전초밥 ☆ ☆ 2018년 08월 25일 토요일 조식으로 뷔페를 먹고 늦은 점심으로 칼국수와 모둠 만두를 먹었습니다. ☆ ■조식: 라마다평택호텔 뷔페 ■점심: 홍두깨식당 칼국수 모둠 #만두 몇타치?   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:03:58","http://gall.dcinside.com/board/view/?id=superidea&no=156743&page=1","악마쨩의 연애.manhwa   초개념 갤러리","초개념","무선혜드셋","2018 08 28 10:00:01","신입이 들어와 신난 악마쨩 :http://gall.dcinside.com/cartoon/415032   악마쨩의 학창생활 :http://gall.dcinside.com/cartoon/415184  악마쨩의 유치원생활 :http://gall.dcinside.com/cartoon/415239 악마쨩의 이별 : http://gall.dcinside.com/cartoon/415338 2세를 가진 악마쨩 : http://gall.dcinside.com/cartoon/415386 사내연애를 하는 악마쨩 : http://gall.dcinside.com/cartoon/415595   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:04:01","http://gall.dcinside.com/board/view/?id=superidea&no=156742&page=1","2017년 기적의 요코하마   초개념 갤러리","초개념","☆나연☆","2018 08 28 10:00:01","요코하마는 오프시즌부터 삐걱거리기 시작했다. 바로 16시즌까지 1선발로 활약하던 야마구치 슌이 요미우리로 이적해버린것. 아직 영건선발들은 완전히 신뢰하기 무리한 수준이었고 믿을수 있는 1선발카드마저 타팀으로 날라갔기에 (심지어 요미우리로 가버림ㅋㅋㅋ) 작년 깜짝활약을 했음에도 끽해야 중위권 전력으로 보는 시선이 대다수였다. 그리고 17시즌이 개막하자 요코하마는 전문가들의 평가그대로 딱 중하위권에 머물렀다. 다만 그 내용은 완전히 반대였는데  고전할것이라 봤던 선발진은 1년차 신인 하마구치까지 가세해 되려 탄탄한 전력을 보였고 (물론 중반부터 도로 널뛰기 시작했지만) 12구단중 최고의 셧다운능력을 과시하던 불펜은 서로 돌아가며 무너지기 일쑤,  기껏 선발이 버텨준 점수를 모조리 먹어버렸다. 다행히 미야자키 토시로가 잠재력을 폭발, 수위타자급 퍼포먼스를 선보이며 3루를 굳건히 지켰고 카지타니 쓰쓰고 로페즈로 이어지는 상위타선도 건재한 모습이었다. 그 결과 초반 다소 고전하던 요코하마는 나름 안정된 전력을 바탕으로 시즌끝까지 붙어볼만한 전력을 유지하는데 성공한다. 하지만 전체적인 투타엇박이 심했으며 몇몇수위타자에게 치중된 득점루트로  3위권 이상을 치고나가지 못하며 서로물리고 물리는 수준에 머물게됐지만 요미우리, 야쿠르트, 주니치의 대삽질과 한신이 대각성한 불펜진을 바탕으로 2위권으로 치고나가면서 9월 시즌말미까지 순위가 요동치는 접전레이스를 펼치게된다. 특히 가장 접전의 구간은 3위레이스를 다투는 요코하마와 요미우리로,  하루가 멀다하고 3위의 주인이 번갈아 바뀌어가며 그야말로 한치의 결과를 예측할수 없는 판국으로 접어든다. 이 피말리는 레이스는 10월 1일, 정규시즌 2경기를 남겨둔 시점에서야 겨우 요코하마로 확정짓게된다. 2년연속 포스트시즌 진출, 요코하마는 막판 끌어올린 상승세를 바탕으로 차분히 2위 한신과의 퍼스트 스테이지를 준비한다. 하지만 요코하마는 여러모로 불리한 상황이었다. 2위팀 홈어드벤티지도 버거운 판국에 시즌막판까지 진행된 피말리는 레이스로 정비할 전력이 많았고 결정적으로 17시즌 한신과의 상대전적이 그다지 좋지 못했기 때문 이번에도 요코하마의 순항을 기대하는 전문가는 극히 드물었다. 우천과의 승부! 한신과의 퍼스트스테이지 많은 전문가들이 한신의 낙승을 예상하며 시작된 퍼스트 스테이지 그러나 퍼스트 스테이지를 앞두고 그 판도가 뒤바뀔 커다란 변수가 하나 발생한다. 꼬우면 돔구장에서 하시등가! 바로 퍼스트스테이지 기간 예비일까지 모두 우천소식이 있었던것.  여기까지 읽은 돡붕이들은 뭐 우천이면 뒤로 미뤘다하면 되는거 아닌가 생각할수 있지만  일본은 한국과는 약간 다른 플레이오프 운영을 가져간다. 만약 우천등 기상악화로 경기가 취소되면 다음날 해당경기를 편성하며 일정을 쭉 미루는것이 아니라  아예 해당경기를 무승부로 간주하고 그 다음 경기로 건너 뛰어버린다. 즉, 비로 3경기가 전부 취소되는 경우는 전경기 무승부로 간주, 상위팀인 한신이 경기없이 파이널스테이지에 진출하는것으로 결정되어있던것. 그리고 이 결정이 장기간 우취가 예상된 이번 스테이지에서 엄청난 논란을 불러일으켰음을 불을보듯 뻔한 일이었겠지? 3위팀 요코하마가 경기도 못치르고 그대로 떨어진다는 불합리함때문 이 아니라 오로지 날씨여부에 따라 2,3위팀간의 유불리가 갈리게 됐기 때문이다. 심지어 3위팀 요코하마가 되려 어드벤티지(?)를 받을수도 있었다. 대략적인 가능성을 정리해보았음  * 퍼스트 스테이지 3경기가 동률이 나온 경우  (3무, 1승 1패 1무) 상위팀인 한신이 어드벤티지를 받아 파이널 스테이지로 진출 * 퍼스트 스테이지 1차전만 진행된 경우 1차전 승리팀이 파이널 스테이지로 진출 만약 요코하마가 1차전을 승리하고 2,3차전이 우취되면 그대로 요코하마가 진출해버림 * 퍼스트 스테이지 1차전이 취소되고 2차전이 진행된 경우 한신 승리시, 자동으로 한신이 파이널 스테이지진출 요코하마 승리시, 요코하마가 3차전에서 비기기만 해도 파이널 스테이지 진출 (1승 2무) * 퍼스트 스테이지 1차전 한신이 승리한 경우   2차전이 취소시   3차전 결과와 상관없이 한신의 파이널 스테이지 진출 (요코하마가 이겨봤자 1승1패 동률)  2차전 요코하마 승리시  3차전 취소시 한신의 파이널 스테이지 진출,  오로지 3차전이 정상적으로 열리고 3차전을 요코하마가 이겨야만 요코하마가 진출할수 있음 즉, 요코하마나 한신中 1승을 선점하는팀이 해당시리즈의 당락을 가를 가능성이 매우높았다. 다행히 우취가 우려됐던 1차전은 정상적으로 진행됐고 요코하마의 라미레즈 감독은 1선발 이마나가 쇼타대신 이노 쇼이치를 깜짝 투입해 6이닝 2실점 소기의 성과를 거두나 한신의 랜디 메신저에게 제대로 틀어막히며 1점도 뽑지못하며 그대로 패배한다. 한신이 1승을 선점하며 그야말로 절대적으로 유리한 고지를 선점한 상황 요코하마는 2차전의 승리를 염원하기앞서 2차전이 진행되기부터 바래야하는 절체절명의 위기에 놓이게된다. 그리고 2차전 당일 기상예보대로 폭우가 쏟아진다. 흥행에 눈이멀어 강행해버린 2차전 하늘가득 모여든 먹구름은 끝이없어보였다. 그 누가봐도 이 경기는 진행할수 없는 경기였다. 하지만 어처구니 없는 룰로 엄청난 흥행을 보장하는 CS가 허무하게 끝날까 두려웠던 NPB는 엔씨수중전 수준의 폭우에도 그대로 경기를 강행해버린다.  그렇게 한신과 요코하마는 역대 최악의 빗속혈투를 벌이게된다. 심지어 고시엔 구장은 내야가 전부 흙이기에 우천데미지는 타구장에 비해 몇배나 심한 데미지를 주었다. 내야에 고인 물에 한신선수들의 모습이 비춰지고있다 당시 폭우의 정도가 얼마나 심했는지 매이닝 공수교대때 구장의 그라운드키퍼들은 매번 보수공사를 해야만 했고 하필 고시엔 구장은 내야가 온통 흙이라 물이 잔뜩먹은 흙은 아예 진흙밭이 되고만다. 이날 실책과 안타가 엄청나게 쏟아졌을것이라곤 안봐도 훤하지? (우린 우천혈투의 이득을 톡톡히 봐서 더 잘알고ㅋㅋㅋ 돡크럭스니뮤ㅠㅠ) 실제로 양팀은 이날 도합 31개의 안타를 주고받았고, 양팀 선수들은 툭하면 넘어지거나 공을 빠뜨리며 야구가 아닌 개그프로그램을 찍게된다. 서로 똥을 주고받으며 쓰레기경기력을 선보이던 양팀중 먼저 정신을 차린것은 요코하마 7회 기습번트를 시작으로 6점을 뽑아내며 4:4로 팽팽하던 경기를 일순간 10:4로 멀찌감치 따돌리고  9회 3점을 추가로 보태며 13:6 대승을 기록하며 한숨을 돌리게된다. 7회 대량득점의 시발점. 2차전 경기력이 어떤수준이었을지 짐작이간다. 그러나 안심할수 없었다. 1차전을 내준 요코하마기에 이대로 3차전이 취소된다면 빗속의 혈투가 죄다 무용지물이 되기 때문 요코하마는 조용히 하늘의 뜻을 기다린다. 그리고 3차전이 예정된 16일 (클라이맥스시리즈는 휴식일이 없다) 전날 경기의 여파로 결코 경기를 치를 여건이 아니었고 경기는 예비일인 17일로 경기가 밀리게된다. 만약 17일마저 비가오거나, 그라운드 사정이 나아지지 않는다면 요코하마는 꼼짝없이 시즌을 마칠 위기였다. 더욱이 경기를 치르는 곳은 한신의 홈, 고시엔구장 설령 비가 그친다해도 한신이 그라운드 정비에 늑장을 부리면 그대로 요코하마는 짐을 쌀 위험도 있었다. 뭐든지 순리대로 따라야지 어설프게 객기부리면 피보는거야. 마지막 3차전 하지만 약간 모자란 호구 한신은 평소 자랑하던 뛰어난 그라운드 정비능력을 발휘,  신속히 복토작업을 끝마쳤고 우려와 달리 3차전은 정상적으로 진행되게 된다.  (사실 흥행수입 때문에 3차전을 포기할수 없었던 측면이 크다. 물론 요코하마를 당연히 이길거라 깔본것도 있었을테고) 그리고... 괜히 호구 한신이겠는가 한신의 선발투수 노마 아츠시는 시작부터 두들겨맞으며 0.1이닝 3실점으로 강판,  요코하마의 선발 윌랜드는 7이닝동안 딱 1점만을 내주며 6:1 그대로 패배하고만다. 1차전을 선점했고 날씨버프마저 받아놓고 못이긴 한신... 호구도 이런 호구가 없다.  요코하마는 한때 1차전을 내주며 파이널 스테이지 진출확률이 8.7%까지 떨어졌었지만  (심지어 날씨변수까지 끼어들어 실제 확률은 그보다 더 밑이었다)  2차전 기상악화와 탈락의 위기에 오히려 각성하며 응집된 플레이를 보였고  한신의 자충수(?)로 진행된 3차전에서는 초장부터 결판내며 압도. 일본전역에 놀라움을 안겨준다.  승자팀을 기다리고 있던 정규시즌 우승팀은 2년연속 압도적인 전력차로 우승한 히로시마. 요코하마는 리벤지매치를 꿈꾸며 히로시마로 이동한다. [원본 갤러리에서 보기]"
"2018-08-28 15:04:01","http://gall.dcinside.com/board/view/?id=superidea&no=156741&page=1","뚱뚱보 30대 아재의 후라이드치킨, 감자볶음과 스크램블에그, 비빔밥 등   초개념 갤러리","초개념","덜지","2018 08 28 10:00:01","주말에 아버지가 치킨드시고싶대서 두마리 사옴 내것도 좀 건져왔다 동네닭집임 뻑뻑하게 튀기지만 않으면 좀더 좋을텐데.. 사이 다 마셨다 노라조 신곡나왔드라 야심한밤에 감자볶음 계란 풀어서 스크램블도 해줌 한상 맛있것다야 김 치 맥주 저가맥주 사왓서 스크램블에그 부드러워 ㅎㅎ 감자도 고소함 어김없이 고로아재랑 한잔했다 오늘은 배탈이 너무 심해서 집밥을 먹기로함.. 된찌 끓였당 멸치육수 베이스 계란후라이 짜잔~ 탈이 심하게 나는바람에 고기나 너무 기름진 음식은 피했어 ㅠㅠ 가지나물 남은거 다 넣었어 슥슥 비벼먹으면 개꿀 된찌 속이 풀리는 맛 명란은 조금만 후식도 먹었어 다들 즐거운 밤 되길 바래 ^~^♡ [원본 갤러리에서 보기]"
"2018-08-28 15:04:02","http://gall.dcinside.com/board/view/?id=superidea&no=156740&page=1","180826 SoG in Manila ANC 기사사진   초개념 갤러리","초개념","Tool","2018 08 28 10:00:01","http://news.abs cbn.com/entertainment/08/27/18/in photos gfriend returns to manila for solo concert   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:04:02","http://gall.dcinside.com/board/view/?id=superidea&no=156739&page=1","오늘의 득펜   초개념 갤러리","초개념","압둘래미","2018 08 28 10:00:01","지난달에 데몬 질문글 올리고 결국 추천 물품까지 다 사고있는데 일단 마지막 주문품인 헤리티지92가 왔어요. 주문하고 받을때까지 5호닙 구리다는 글이 갤에 가득했는데 일단 이쁘네요. 플래티넘 f는 이리듐이 안보인 기분이 었는데 통통해보에구요. 완전 노잼은 아니고 느낌엔 55대 45정도 되는 갈라짐이에요. 대충 보기에 단차는 없어보여서 다행이네요. 그동안 하고싶었던 금목서 채우고 빔도 쏴보고 세일러 m 플래티넘 f 파이롯트 fm으로 일단 펠리칸 m205 빼고 데몬은 골고루 산거 같아요.   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:04:02","http://gall.dcinside.com/board/view/?id=superidea&no=156738&page=1","[배너]코룽이 배너 쪄왔오   초개념 갤러리","초개념","ㅇㅇ","2018 08 28 10:00:01","낙관이랑 슨스용 스티커도 있오 희희 귀 없는거 추가 [원본 갤러리에서 보기]"
