"collected_time","url","no","title","auther"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156744","[기음] 지난 월요일부터 토요일까지 먹었던 음식들 평가 좀","무선혜드셋"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156743","[카연] 악마쨩의 연애.manhwa","☆나연☆"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156742","[두갤] 2017년 기적의 요코하마","덜지"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156741","[기음] 뚱뚱보 30대 아재의 후라이드치킨, 감자볶음과 스크램블에그, 비빔밥 등","Tool"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156740","[걸갤] 180826 SoG in Manila ANC 기사사진","압둘래미"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156739","[문갤] 오늘의 득펜","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156738","[강갤] [배너]코룽이 배너 쪄왔오","승기픽스"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156737","[이갤] 으헿헿ㅎ","찐ㄱㅈ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156736","[걸갤] 캬 마닐라콘 핑거팁 사진들 멋지다","호살라"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156735","[국갤] 실시간)))베트남현지친구가 보내준사진","이게누구"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156734","[프갤] 김두훈 선수에 대한 나의 생각","블로우"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156733","[블갤] 180826 마쿠하리멧세 리사 프리뷰 by Lalisarhythm","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156732","[마갤] 180818 4seasons s/s 문별 16pic by 열려라!참깨","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156731","[문갤] 득펜) 호시쿠즈 득펜 및 퍼플 코스모스 비교사진","러블리데이"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156730","[러갤] 서울 모터쇼 때 움짤 쪘는데 볼래???","ㅁㄹ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156729","[동기] 오니기리 로보","짤사발"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156728","[미갤] 16화 유진 애신 흑백움짤 몇개","녹차유미야시로"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156727","[냥갤] 냥장콘 가능? 가능????","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156726","[해갤] 굴절슛 막는 송범근vs이운재 슬로우 말고 원래 속도.gif (데이터주의)","러블리데이"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156725","[러갤] 원주 때 움짤 또 쪘는데 볼래????","밤돌빵"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156724","[러갤] 180825 평화콘서트 하나의가을 짓뚜 4pic","이리동동"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156723","[동기] 월요일을 충실히 보냈다","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156722","[국갤] 야붕이들....혹사예정...내일 스케쥴...jpg","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156721","[미갤] 뉴욕씬 나만 슬펐나","밤돌빵"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156720","[러갤] 180825 평화콘서트 하나의가을 쟤쟤 3pic","제리젤리"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156719","[동기] 제리는 주인이 싫긔!!!!!!","具翁"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156718","[한갤] 아무리 정전갤이라도 념글에 헨지니 활약 없는 게 말이 되냐??.gif","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea","156717","[내갤] 둘이 붙는 씬만 늘리면 뭐하냐고..투샷 좀 마니",""
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","공지","'캡틴 코리아' 역할 캐스팅 1순위 '근육남' 스타는?","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156716","[미갤] 동매 눈빛 보고가","동구놈아"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156715","[냥갤] 요새 주말에 낮잠자면 동구와서 이불 걷어간다 (움짤)","쓰레기"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156714","[카연] 누나랑 카페에서 노닥거리는 만화.jpg","옆구리끙끙밤"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156713","[프갤] 현재까지 나온 WWE2K19 로스터들","실친즈케미"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156712","[T갤] 180827 ICN 정연 입국프리뷰모음 9p by","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156711","[미갤] 당혜 신겨주고 나서 서로 바라보는데 그 아린 느낌이 너무 좋음","고칼슘우유"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156710","[문갤] 인간복사기 그림 하이퍼랩스로 영상찍음(체스터베닝턴)","개굴"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156709","[기음] 망원동 어글리 베이커리 다녀왔습니다","곰없는곰탕"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156708","[기음] 두부 정식   우메노 하나","짤사발"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156707","[미갤] (요청짤)16화 애신 치맛자락짤(+추가짤 다수)","부산대구"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156706","[주갤] 꼬미수 in seoul.","써커펀치"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156705","[문갤] 점심필사. 내 마음에 머무는 사람. 용혜원.","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156704","[라갤] 우아한데 재수없고 고급지게 극혐인 구승효 모음.gif","승기픽스"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156703","[이갤] 언제나 열일하는 비줠","여자초등학생"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156702","[토갤] 굿스마일 알베도 리뷰","매그니토"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156701","[히갤] 앤트맨과 와스프 일본 홍보 현장 현황 jpg","모모링의하루"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156700","[T갤] 180827 ICN입국 다현4p by WhiteBean","살9"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156699","[멍갤] 물놀이하고 털을 꼭 말립시다.","ㄹㄹㄹ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156698","[냥갤] 꽃냥이","펭귀노"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156697","[기음] 상그리아랑 샌드위치 만들어서 피크닉 했어","유자"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156696","[냥갤] 빵이 얼마전 중성화하고 잘 지내고 있어요","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156695","[방갤] 정근이 갤렉션 타이밍 사진 2탄","whitebe."
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156694","[카연] 반바지를 허하라","나로부터행복하."
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156693","[냥갤] 하라 퇴원했어요~* (+ 넋두리)","국방타마마"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156692","[기음] 내리는 비 안주삼는 주말먹방","때려보니담임"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156691","[기음] 어제저녁 삼겹살이랑 항정살 머것어용","살려줘♡"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156690","[기음] 주말먹방","아냥아부지"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156689","[냥갤] 맥통수","랜스암"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156688","[기음] 자취요리. '파불고기 덮밥'","협"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156687","[동기] 작업반장","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156686","[강갤] 180826 대만콘 머조녜 멈무좀 봐","밤돌빵"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156685","[러갤] 180825 평화콘서트 하나의가을 짝뚜 5pic","사랑은다이아"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156684","[카연] 역사만화 [바람따라 물따라]  유금필 편 ","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156683","[강갤] 180826 포룽이 머만콘 짤후기1","가브릴차냥해"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156682","[여갤] 1주일 간의 터키 이야기 ( 1주차 결산 )","도총관"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156681","[엘갤] 고3 엘갤러들 수능 잘보라고 소원빌고옴","HMC"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156680","[토갤] (스압) 한국전쟁 디오라마 만들어봤어","Denver"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156679","[바갤] 데이터주의/사진50장/스압) 청옥산 솔로 모캠 후기","Erica"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156678","[바갤] 늦은 궁평항 무박 모캠후기","CATSHI"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156677","[바갤] 어제 밤 티라이트 바갤벙 사진","12수능대박"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156676","[기음] LG G7 으로 찍은 음식사진들","박창"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156675","[카연] 솜사탕","뛟"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156674","[프갤] [데이터] 아프지 않을 것 같은 기술 'STF'에 대한 사실","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156673","[마갤] 180818 4seasons s/s 솔라 12pic by 열려라!참깨","황대인"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=2","156672","[K갤] 오늘 경기 멀티히트 안치홍.gif (데이터 20mb)",""
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","공지","'캡틴 코리아' 역할 캐스팅 1순위 '근육남' 스타는?","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156671","[오갤] 짹펌) 오늘자 오마이걸 나고야 이벤트 사진 긁어모아봤다","캔디젤리러브♪"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156670","[러갤] 180825 수정이와 아이컨택","앗힝"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156669","[내갤] E09.속 괜찮냐?.jpgif","흕훛"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156668","[토갤] 부두인형 절반했다.","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156667","[내갤] 돈까스씬.gif","찐ㄱㅈ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156666","[걸갤] 180826 마닐라콘 kia theatre 페북&인스타 사진들","슈퍼해피"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156665","[기음] 차돌박이랑 삼겹살","쯔평성대"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156664","[기갤] [깊념] 틋스타 업뎃 ㅋㅋㅋ","百式"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156663","[토갤] 물놀이 전용 앗가이 만들어왔어여.","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156662","[미갤] 끝까지 애신이 편","눈물뼈"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156661","[기음] 순두부랑 파전","박농심빌런"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156660","[냥갤] 망한 인식표ㅋㅋㅋ","ㅁ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156658","[기음] 일본 오사카 3박4일 여행기 1일차 2편","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156657","[해갤] 파넨카 킥의 탄생 배경 .gif","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156656","[카연] (브금) 한심한 백수들 10화 . manhwa","꽁치냥"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156655","[냥갤] 삐진덕","ㅋㅋ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156654","[멍갤] 보고가 강아지","EXTRAOR."
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156653","[방갤] 나노리븎 기사 사진","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156652","[프갤] 신일본 나카무라 초반공방.gif","체르마트"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156651","[멍갤] 우주","개나리꽃"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156650","[토갤] SICAF 2018 어른이展 후기","패대기충"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156649","[낚갤] 시즌 3호 패대기와 꺽지 .jpg. gif","러블리데이"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156648","[러갤] 원주 때 움짤들도 볼래???","관수사랑해"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156647","[미갤] 난 이런 모습만 보고싶단 말이지","뚜"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156646","[동기] 원래 쥐새끼들 이렇게잠?","서향"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156645","[오갤] 180826 미미 프리뷰 5p by 소품집","TWICE♥O."
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156644","[T갤] 180818 트와이스랜드 방콕콘 나정미둡챙 6p by.시간은금","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156643","[러갤] 180825 정선 '하나의 가을' 명은 직찍.8pic","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156642","[프갤] 지금의 브론 스트로맨을 만든 장면.gif","서향"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156641","[오갤] 180826 유아 프리뷰 4p by Vitality of Life","서향"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156640","[오갤] 180826 아린 프리뷰 8p by NOUNOUS PASTEL","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156639","[미갤] 고사홍 어르신 속 뒤집는 애신이","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156638","[러갤] 180825 정선 '하나의 가을' 지수 직찍.7pic","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156637","[방갤] 이거 념 올리자","Tool"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156636","[걸갤] 180826 마닐라 콘 hellokpop 공트짤","둡샤샤"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156635","[T갤] 180717 열린음악회 사나 By.Bella.L","앗힝"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156634","[내갤] E09,'딴 남자한테 업히지 말라고.jpgif","☆나연☆"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156633","[두갤] 암흑기팀의 상징, 요코하마 DeNA 베이스타즈","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156632","[러갤] 180825 정선 '하나의가을' 케이, 지애 직찍. 8pic","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156631","[T갤] ViVi10월호 번역 펌","망망이"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156630","[멍갤] 우리집 망망이","초급유랑자"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156629","[카연] 계속 무시해서 화가 나버린 만화","꽁치냥"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156628","[냥갤] 아가쟝 노는디","1716"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156627","[동기] 뒆햄) 갑자기 분위기 싸해짐","ㅇㅇ"
"2018-08-28 11:20:31","http://gall.dcinside.com/board/lists/?id=superidea&page=3","156626","[강갤] 180825 포룽이 머만콘 짤후기",""
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","공지","'캡틴 코리아' 역할 캐스팅 1순위 '근육남' 스타는?","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156625","[미갤] 동매의 내 사람과 아닌 사람","ㅇㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156624","[프갤] AJ 스타일스가 최근 WWE 챔피언 집권기간 내 받았던 평점들","바리"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156623","[러갤] 180825 정선 평화콘서트 하나의가을, 전에 올린거 낙관박음 ㅋㅋㅋ","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156622","[동기] 끼여있는걸 좋아하는 햄스터","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156621","[미갤] 희성엄마가 와서 빌 때 유진이 마음이 너무 복잡해보였음 약긴글","팩트만남는다"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156620","[해갤] 팩트) 메호대전 간단 정리.jpg","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156619","[미갤] 바등쪼 그래서 내가 내지 뭐... ㅇㅇ 최가 호구진","메카봄공"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156618","[기음] 낚갤러... 동출...저녁식사...","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156617","[강갤] 머만독무영상 이거봤오?","요린이✌"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156616","[기음] 요린이 해물부추전 도전해봤다.jpg","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156615","[멍갤] 우리 똥강아지 볼래?","일이삼4나"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156614","[T갤] [팬아트]아육대","베리주인"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156613","[냥갤] 베리 사진 ...!","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156612","[해갤] 해념) 메시 전반전 주요 볼터치+활약상(vs 바야돌리드).gif","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156611","[강갤] 오늘체력왕 갤주모아봄+new추가","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156610","[미갤] 동매가 고사홍대감의 이름을 들었으니","쿠이"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156609","[멍갤] 개말고 딴거","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156608","[프갤] 흑역사가 된 슈팅 스타 프레스 모음.gif","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156607","[해갤] 맨유 데헤아 조현우한테 영상편지보냄 ㅋㅋㅋ","우디제독"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156606","[냥갤] ◆◇◆◇◆◇고로☆최신☆사진☆다운로드◆◇◆◇◆◇","뽀뽀충"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156605","[냥갤] 오느릐 일기 (노잼, 저퀄 합성이 있습니다)","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156604","[미갤] 애신 희성 스틸","현이와영"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156602","[블갤] 아침에 젠츄리챙 프로필 만든거","앙꼬어묵"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156601","[냥갤] 에휴 일요일이라고 아주 이시간까지 잘하는짓들이다","O0ㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156600","[동기] 가구를 다 쓰러트리는 포악한 햄스터","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156599","[미갤] 바등쪼 그래서 구동매 일본 유학까지 시키면서까지 하고 싶은게 뭐요?","205라이브"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156598","[프갤] 오늘자 신문물을 전파하는 카이리gif","%20ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156597","[미갤] 동매 ㅅㅅㅅ 포스팅 짤 펌","원스생활"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156596","[T갤] 8월 넷째 주, 효갤 트위타 늬우스","권조사"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156595","[낚갤] 삽교천 갓다옴..","러블리데이"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156594","[러갤] 180816 전주 러블리즈 그날의 너 움짤 17장","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156593","[러갤] 180825 정선 하이원 리조트 평화콘서트 하나의가을 11장","ㅇㅇ"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156592","[마갤] 180818 4seasons s/s 휘인 13pic by 열려라!참깨","레이지만"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156591","[과빵] 홍대 장쌤 왔다 이거야","dd"
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156590","[해갤] 신의 손 모음.gif","슈퍼스타☆김케."
"2018-08-28 11:20:32","http://gall.dcinside.com/board/lists/?id=superidea&page=4","156589","[러갤] 귀여운 깐켕 프리뷰나 봐라","rubyJ"
