"collected_time","url","title","price","sales_rate"
"2018-10-19 15:36:45","https://front.wemakeprice.com/deal/600057270","만리 Manli 그래픽카드 1070ti 1060 1050ti기획전","184,000","10"
"2018-10-19 15:36:47","https://front.wemakeprice.com/deal/600057162?source=dealsearch&search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=2&_service=3","[디지털폭격] 컬러풀/만리 웨이코스 그래픽카드 초특가 할인!!","68,900","14"
