"collected_time","url","title","price","sales_rate"
"2018-10-31 16:46:55","https://front.wemakeprice.com/deal/600057270?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C","만리 Manli 그래픽카드 1070ti 1060 1050ti기획전","184,000","10"
"2018-10-31 16:46:56","https://front.wemakeprice.com/deal/600051458?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=2&_service=3&source=dealsearch","이엠텍 그래픽카드 지포스 GTX10XX 특가할인 당일발송","154,000","60"
"2018-10-31 16:46:58","https://front.wemakeprice.com/product/100051223?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=3&_service=3&source=dealsearch","존스보/알루미늄 그래픽카드 지지대/VC 01 BLACK","21,000","4"
"2018-10-31 16:46:59","https://front.wemakeprice.com/product/106306630?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=4&_service=3&source=dealsearch","DVI변환젠더 RGB(암) DVI(수)변환젠더 그래픽카드젠더","990","23"
"2018-10-31 16:47:00","https://front.wemakeprice.com/deal/600057270?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=5&_service=3&source=dealsearch","만리 Manli 그래픽카드 1070ti 1060 1050ti기획전","184,000","10"
"2018-10-31 16:47:02","https://front.wemakeprice.com/product/100166466?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=6&_service=3&source=dealsearch","지포스 중고그래픽카드 310 G310 LP 슬림","19,000","6"
"2018-10-31 16:47:03","https://front.wemakeprice.com/product/100165632?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=7&_service=3&source=dealsearch","D SUB 가이드 그래픽카드 브라켓 LP브라켓 LP가이드","850","4"
"2018-10-31 16:47:07","http://www.wemakeprice.com/deal/adeal/2738097/?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=8&_service=3&source=dealsearch","그래픽카드 GTX1050 D5 2GB GTX1050 Ti D5 4GB","157,000","3"
