"collected_time","url","title","price","sales_rate"
"2018-10-31 16:51:52","https://front.wemakeprice.com/product/121626103?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=30&_service=3&source=dealsearch","COLORFUL GTX1060 VULCAN U 3GB (사은품 증정)","250,000","6"
"2018-10-31 16:51:54","https://front.wemakeprice.com/product/109941351?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=1&_service=3&source=dealsearch","[이엠텍] 이엠텍 GTX1060 6GB D5 STORMX DUAL_G","378,600","6"
"2018-10-31 16:51:56","https://front.wemakeprice.com/product/100010924?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=2&_service=3&source=dealsearch","갤럭시 GALAX GTX1050 Ti OC D5 4GB","198,950","6"
"2018-10-31 16:51:58","https://front.wemakeprice.com/product/101382037?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=3&_service=3&source=dealsearch","[AMD] HIS 라데온 RX 560 14CU iCooler OC D5 2G","123,000","5"
"2018-10-31 16:51:59","https://front.wemakeprice.com/product/100395628?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=4&_service=3&source=dealsearch","VGA 전원케이블 IDE 4핀 to VGA 8핀변환 15cm","2,000","5"
"2018-10-31 16:52:00","https://front.wemakeprice.com/product/100010739?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=5&_service=3&source=dealsearch","[엠에스아이] MSI GTX 1060 아머 VR OC D5 3GB","280,200","5"
"2018-10-31 16:52:04","http://www.wemakeprice.com/deal/adeal/3365756/?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=6&_service=3&source=dealsearch","마이펫 C타입젠더 카드 범퍼케이스 1장의 카드수납","23,900","5"
"2018-10-31 16:52:08","https://front.wemakeprice.com/product/100100650?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=7&_service=3&source=dealsearch","갤럭시 GALAX GTX1050 OC D5 2GB","163,540","4"
"2018-10-31 16:52:10","https://front.wemakeprice.com/product/121009176?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=8&_service=3&source=dealsearch","[갤럭시] 갤럭시 지포스 RTX 2080 WHITE LABEL OC D6 8GB_G","1,197,820","3"
"2018-10-31 16:52:11","https://front.wemakeprice.com/product/109940625?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=9&_service=3&source=dealsearch","[이엠텍] 이엠텍 GTX1050 TI 4GB D5 STORMX Nano_G","193,000","3"
"2018-10-31 16:52:13","https://front.wemakeprice.com/deal/600023090?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=10&_service=3&source=dealsearch","브랜드PC 사무용 중고컴퓨터 모음전","79,000","3"
"2018-10-31 16:52:15","https://front.wemakeprice.com/product/100817127?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=11&_service=3&source=dealsearch","만리 GTX1070 Ti Gallardo D5 8GB","679,000","3"
"2018-10-31 16:52:16","https://front.wemakeprice.com/product/100387834?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=12&_service=3&source=dealsearch","VGA 전원케이블 SATA to VGA 6핀 변환","1,500","3"
"2018-10-31 16:52:17","https://front.wemakeprice.com/product/100044550?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=13&_service=3&source=dealsearch","[엠에스아이] MSI GTX1050 OC D5 2GB 윈드스톰","167,700","3"
"2018-10-31 16:52:19","https://front.wemakeprice.com/product/100005982?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=14&_service=3&source=dealsearch","inno3D 지포스 GTX1050 Ti Compact D5 4GB","188,540","3"
"2018-10-31 16:52:22","http://www.wemakeprice.com/deal/adeal/3366354/?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=15&_service=3&source=dealsearch","마이캣 C타입젠더 카드 범퍼케이스 1장의 카드수납","23,900","3"
"2018-10-31 16:52:24","https://front.wemakeprice.com/product/122087352?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=16&_service=3&source=dealsearch","슈퍼루브 서멀 구리스 써멀 그리스 컴파운드 노트북 CPU 쿨러","6,750","2"
"2018-10-31 16:52:25","https://front.wemakeprice.com/product/121847584?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=17&_service=3&source=dealsearch","[조텍] 조텍 게이밍 AMP 익스트림 지포스 RTX 2070 D6 8GB","917,000","2"
"2018-10-31 16:52:28","https://front.wemakeprice.com/deal/600056034?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=18&_service=3&source=dealsearch","게임의강자 갤럭시 GALAX GTX10XX RTX2080 특가","163,540","2"
"2018-10-31 16:52:29","https://front.wemakeprice.com/product/116530225?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=19&_service=3&source=dealsearch","만리 지포스 GTX 1070Ti Gallardo D5 8GB","627,000","2"
"2018-10-31 16:52:39","http://www.wemakeprice.com/deal/adeal/3847925/?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=20&_service=3&source=dealsearch","그래픽카드 모음전 [MSI GTX 지포스] GTX1060/GTX1070/GTX1080","300,000","2"
"2018-10-31 16:52:42","https://front.wemakeprice.com/product/101681915?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=21&_service=3&source=dealsearch","[레노버] [12만쿠폰] Yoga730 터치스크린 노트북 81CU000MKR","1,549,000","2"
"2018-10-31 16:52:44","https://front.wemakeprice.com/product/101361198?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=22&_service=3&source=dealsearch","[에이치피] HP OMEN by 엑셀러레이터 GA1 1030kl","599,000","2"
"2018-10-31 16:52:45","https://front.wemakeprice.com/product/100160020?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=23&_service=3&source=dealsearch","그래픽카드보조전원커넥터 VGA보조커넥터 6핀보조커넥터 커넥터","500","2"
"2018-10-31 16:52:47","https://front.wemakeprice.com/product/100010740?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=24&_service=3&source=dealsearch","[엠에스아이] MSI GTX 1060 OC D5 6GB 윈드스톰","363,540","2"
"2018-10-31 16:52:48","https://front.wemakeprice.com/product/100006981?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=25&_service=3&source=dealsearch","inno3D 지포스 GT710 D3 1GB","47,080","2"
"2018-10-31 16:52:50","https://front.wemakeprice.com/product/100005974?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=26&_service=3&source=dealsearch","inno3D 지포스 GTX1050 Compact D5 2GB","154,160","2"
"2018-10-31 16:52:53","https://front.wemakeprice.com/product/100005235?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=27&_service=3&source=dealsearch","[엠에스아이] MSI 지포스 GTX1060 아머 VR OC D5 6GB","373,950","2"
"2018-10-31 16:52:57","http://www.wemakeprice.com/deal/adeal/2603042/?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=28&_service=3&source=dealsearch","인포그래픽카드 NO SMOKING 공간을 한층 더 돋보이게 해줘요~","590","2"
"2018-10-31 16:52:58","https://front.wemakeprice.com/product/121818646?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=29&_service=3&source=dealsearch","[노는역] PC 프리미엄 그래픽카드 지지대","13,900","1"
"2018-10-31 16:53:00","https://front.wemakeprice.com/product/117414970?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=30&_service=3&source=dealsearch","[에이치피] (디지털)HP 엘리트북 735 G5 R7 W10H LTE AMD 라이젠노트북 쿼드코어","1,278,000","1"
"2018-10-31 16:53:03","https://front.wemakeprice.com/product/116522105?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=1&_service=3&source=dealsearch","만리 GTX 1050 Ti Gallardo OC D5 4GB","184,000","1"
"2018-10-31 16:53:04","https://front.wemakeprice.com/product/112296388?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=2&_service=3&source=dealsearch","HDMI HDMI 젠더기타 M DVI변환 그래픽카드 중국산 F D","2,900","1"
"2018-10-31 16:53:06","https://front.wemakeprice.com/product/109934876?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=3&_service=3&source=dealsearch","[기가바이트] 기가바이트 GTX1060 UDV D5 3GB 윈드포스_G","310,410","1"
"2018-10-31 16:53:07","https://front.wemakeprice.com/product/107516665?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=4&_service=3&source=dealsearch","[갤럭시] 갤럭시 GF GTX1050 Ti OC DDR5 4G_G","198,950","1"
"2018-10-31 16:53:09","https://front.wemakeprice.com/product/107503440?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=5&_service=3&source=dealsearch","[갤럭시] 갤럭시 GF GTX1050 OC DDR5 2G LP_G","169,790","1"
"2018-10-31 16:53:10","https://front.wemakeprice.com/product/105086725?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=6&_service=3&source=dealsearch","6P 그래픽카드 전원 SATA케이블 케이블 VGA 파워서플라이 기","3,900","1"
"2018-10-31 16:53:17","https://front.wemakeprice.com/product/104496891?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=7&_service=3&source=dealsearch","[조텍] ZOTAC 지포스 GT730 D5 1GB","62,900","1"
"2018-10-31 16:53:18","https://front.wemakeprice.com/product/100686153?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=8&_service=3&source=dealsearch","[엠에스아이] MSI GTX1060 OC D5 3GB 윈드스톰","284,370","1"
"2018-10-31 16:53:20","https://front.wemakeprice.com/product/100264862?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=9&_service=3&source=dealsearch","갤럭시 GALAX GTX1060 EXOC D5 3GB 개간지","322,910","1"
"2018-10-31 16:53:23","https://front.wemakeprice.com/product/100264826?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=10&_service=3&source=dealsearch","갤럭시 GALAX GTX1050Ti EXOC D5 4GB 개간지","222,910","1"
"2018-10-31 16:53:25","https://front.wemakeprice.com/product/100264849?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=11&_service=3&source=dealsearch","갤럭시 GALAX GTX1060 EXOC D5 3GB G천명","288,540","1"
"2018-10-31 16:53:27","https://front.wemakeprice.com/product/100264752?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=12&_service=3&source=dealsearch","갤럭시 GALAX 지포스 GT1030 D4 2GB","103,000","1"
"2018-10-31 16:53:28","https://front.wemakeprice.com/product/100033289?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=13&_service=3&source=dealsearch","[엠에스아이] MSI GTX1060 게이밍 X D5 6GB 트윈프로져6","415,620","1"
"2018-10-31 16:53:30","https://front.wemakeprice.com/product/100010736?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=14&_service=3&source=dealsearch","갤럭시 GALAX GTX1070 Ti 개간지 EXOC D5 8GB","720,830","1"
"2018-10-31 16:53:32","https://front.wemakeprice.com/product/100007010?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=15&_service=3&source=dealsearch","갤럭시 GALAX GTX1060 OC D5 3GB","282,290","1"
"2018-10-31 16:53:33","https://front.wemakeprice.com/product/100007009?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=16&_service=3&source=dealsearch","갤럭시 GALAX GTX1060 OC D5 6GB","367,700","1"
"2018-10-31 16:53:35","https://front.wemakeprice.com/product/100005963?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=17&_service=3&source=dealsearch","inno3D 지포스 GTX1070 Ti D5 8GB X2","643,000","1"
"2018-10-31 16:53:36","https://front.wemakeprice.com/product/123559791?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=18&_service=3&source=dealsearch","[삼성전자] [쿠폰+카드 12% 할인] 삼성 데스크탑 DM500T8A A78 최신 8세대 I7/GTX1060 그래픽/게이밍 데스크탑","1,920,000","0"
"2018-10-31 16:53:38","https://front.wemakeprice.com/product/123505987?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=19&_service=3&source=dealsearch","[정품] DVI디스플레이 USB3.0 to DVI 그래픽카드 무전","123,380","0"
"2018-10-31 16:53:40","https://front.wemakeprice.com/product/123505985?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=20&_service=3&source=dealsearch","[정품] USB컨버터 USB3.0 to HDMI 그래픽카드 컨버터","123,380","0"
"2018-10-31 16:53:43","https://front.wemakeprice.com/product/123488503?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=21&_service=3&source=dealsearch","[정품] VGA케이블 VGA카드용 6핀 그래픽카드 보조 전원 케이","3,320","0"
"2018-10-31 16:53:44","https://front.wemakeprice.com/product/123488306?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=22&_service=3&source=dealsearch","[정품] 쿨러 쿨러 케이블 2P(F) 그래픽 카드(2mm) / 3","1,120","0"
"2018-10-31 16:53:45","https://front.wemakeprice.com/product/123488297?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=23&_service=3&source=dealsearch","[정품] 쿨러 쿨러 케이블 4P(F) 그래픽카드/4P(M) CPU","1,680","0"
"2018-10-31 16:53:47","https://front.wemakeprice.com/product/122462091?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=24&_service=3&source=dealsearch","[투데이특가] 만리 지포스 GTX 1070Ti Gallardo D5 8GB","599,000","0"
"2018-10-31 16:53:49","https://front.wemakeprice.com/product/122461905?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=25&_service=3&source=dealsearch","[투데이특가] 만리 GTX 1050 Ti Gallardo OC D5 4GB","179,000","0"
"2018-10-31 16:53:51","https://front.wemakeprice.com/product/122949782?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=26&_service=3&source=dealsearch","[조텍] 조텍 GAMING AMP EXTREME CORE 지포스 RTX 2070 D6 8GB","890,000","0"
"2018-10-31 16:53:52","https://front.wemakeprice.com/product/122597729?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=27&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2070 Gaming OC D6 8GB 화이트_G","888,540","0"
"2018-10-31 16:53:53","https://front.wemakeprice.com/product/122624007?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=28&_service=3&source=dealsearch","[이엠텍] 이엠텍 지포스 RTX 2080 Ti BLACK EDITION OC D6 11GB_G","1,834,900","0"
"2018-10-31 16:53:54","https://front.wemakeprice.com/product/122622989?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=29&_service=3&source=dealsearch","[이엠텍] 이엠텍 지포스 RTX 2080 TURBO JET OC D6 8GB_G","1,224,990","0"
"2018-10-31 16:53:56","https://front.wemakeprice.com/product/122606801?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=30&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2080 Ti UDV D6 11GB 윈드포스_G","1,727,080","0"
"2018-10-31 16:53:58","https://front.wemakeprice.com/product/122603322?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=1&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2080 UDV 터보포스 OC D6 8GB_G","1,213,540","0"
"2018-10-31 16:53:59","https://front.wemakeprice.com/product/122602236?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=2&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2080 AORUS Xtreme D6 8GB_G","1,351,040","0"
"2018-10-31 16:54:01","https://front.wemakeprice.com/product/122600223?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=3&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2080 AORUS D6 8GB_G","1,301,040","0"
"2018-10-31 16:54:05","https://front.wemakeprice.com/product/122596684?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=4&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2070 Gaming OC D6 8GB_G","888,540","0"
"2018-10-31 16:54:06","https://front.wemakeprice.com/product/122595274?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=5&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2070 AORUS D6 8GB_G","973,950","0"
"2018-10-31 16:54:07","https://front.wemakeprice.com/product/122593282?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=6&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2070 AORUS Xtreme D6 8GB_G","1,001,040","0"
"2018-10-31 16:54:09","https://front.wemakeprice.com/product/122584787?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=7&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2080 UDV D6 8GB 윈드포스_G","1,188,540","0"
"2018-10-31 16:54:11","https://front.wemakeprice.com/product/122582584?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=8&_service=3&source=dealsearch","[기가바이트] 기가바이트 지포스 RTX 2080 Gaming D6 8GB_G","1,238,540","0"
"2018-10-31 16:54:13","https://front.wemakeprice.com/product/122469735?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=9&_service=3&source=dealsearch","[갤럭시] 갤럭시 지포스 RTX 2080 Ti WHITE LABEL OC D6 11GB_G","1,663,540","0"
"2018-10-31 16:54:15","https://front.wemakeprice.com/product/122469593?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=10&_service=3&source=dealsearch","[갤럭시] 갤럭시 지포스 RTX 2080 BLACK LABEL OC D6 8GB_G","1,147,910","0"
"2018-10-31 16:54:17","https://front.wemakeprice.com/product/122469455?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=11&_service=3&source=dealsearch","[갤럭시] 갤럭시 지포스 RTX 2070 개간지 OC D6 8GB BLACK Edition_G","857,290","0"
"2018-10-31 16:54:20","https://front.wemakeprice.com/product/122469261?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=12&_service=3&source=dealsearch","[갤럭시] 갤럭시 지포스 RTX 2070 WHITE LABEL OC D6 8GB_G","838,540","0"
"2018-10-31 16:54:22","https://front.wemakeprice.com/product/122469024?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=13&_service=3&source=dealsearch","[갤럭시] 갤럭시 지포스 RTX 2070 BLACK LABEL OC D6 8GB_G","947,910","0"
"2018-10-31 16:54:25","https://front.wemakeprice.com/product/122468136?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=14&_service=3&source=dealsearch","[갤럭시] 갤럭시 지포스 RTX 2070 BLACK LABEL EXOC D6 8GB_G","829,000","0"
"2018-10-31 16:54:27","https://front.wemakeprice.com/product/122443284?search_keyword=%EA%B7%B8%EB%9E%98%ED%94%BD%EC%B9%B4%EB%93%9C&no=15&_service=3&source=dealsearch","[아수스] ASUS DUAL 지포스 RTX 2080 Ti O11G D6 11GB_G","2,100,000","0"
