"collected_time","url","keyword","category","goods_name"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","식품,수산,김/해초,김","[명가김]명가참좋은돌김세트(3캔)"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","식품,수산,김/해초,김","수(秀) 건파래 500g 절단"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","국내산 햇 파래김 100장 전남 해남 생산"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","식품,수산,김/해초,김","청정원 들기름 재래김 도시락김 18개"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","식품,반찬,기타반찬류","임가네김부각 임가네 김부각"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","식품,수산,김/해초,김","[바다소리] 생돌김 전장(4매) 10봉"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","식품,수산,김/해초,김","광천김 간장에 찍어먹는 구운 무조미 파래전장김세트"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","[당일발송][늘품애] 황금빛 김이 가득광천도시락김 190원 외골라담기 모음전!   우리집 식탁의 밥도둑!"
"2018-11-12 15:13:55","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EA%B9%80","김","식품,수산,김/해초,김","[제일"collected_time","url","keyword","category","goods_name"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 신라면/50종모음전"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","신라면 40 봉지 한박스"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 신라면 봉지 30개입 박스"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","라면 한잔할래, 팔킨 라면티백"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","라면 국물 티백, 라면티백 set"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 쇠고기 미역국라면 멀티 115g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","마트에도 없는 라면 80종 신라면 감자탕면"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 진짬뽕 130g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 일품 해물라면 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기진라면 매운맛 40봉 120g 40ea   [오뚜기] 진라면40봉 외 뚜기라면 총집합"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","라면 국물 티백, 라면티백 set"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 틈새라면 빨계떡 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","삼양라면 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 신라면 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 해물 안성탕면 112g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 신라면/50종모음전"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 진라면 매운맛 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","삼양 까르보 불닭볶음면 130g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 신라면 박스 40개입"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 진라면 순한맛 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 열 라면 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","소문내지마세요! 신안너짜"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 진짜 쫄면 150g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","삼양라면 매운맛 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 비빔면 130g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 짜왕 134g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","인도미 미고랭라면 80g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 안성탕면 125g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 스낵면 108g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","삼양 불닭볶음면 140g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 불짬뽕 139g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 올리브 짜파게티 140g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 남자라면 화끈한맛 115g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","해외이치란 라멘 5개입"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","라면 국물 티백"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 라면사리 110g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","[당일발송][푸드] 농심/삼양/팔도/오뚜기 라면 160종 골라담기   추가금액 없이 골라담기"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 진라면 매운맛 120gx40봉 라면"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 짜장면 203g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 체다치즈 틈새라면 127g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 얼큰한 너구리 120g"
"2018-11-12 15:13:57","https://search.shopping.naver.com/search/all.nhn?fr"collected_time","url","keyword","category","goods_name"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,낱말카드/학습카드","(키즈아이콘) 뽀로로 사물 한글 카드100"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,RC/작동완구,자동차","(영진) 뽀로로 미니카 5종세트"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,모래놀이","뽀로로 타요 헬로키티 가방 모래놀이세트"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,스티커북","뽀로로 타요 띠띠뽀 가방 스티커북"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,사운드북","토이트론 리틀퓨처북 뽀로로펜 3.0"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,인형,봉제인형","미미월드 뽀로로 봉제인형 28cm"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,스티커북","뽀로로 가방 스티커 놀이북"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,가게놀이","뽀로로 래빗 타요 썰기놀이 쇼핑카트 소꼽"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,소꿉놀이","구원아이컴퍼니 즐거운 뽀로로 하우스"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,인형,봉제인형","뽀로로 크롱봉제 인형 3기 25cm"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,사운드북","키즈아이콘 뽀로로 동요 사운드 카드"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,소꿉놀이","뽀로로 빠방 스쿨 버스"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,병원놀이","미미월드 뽀로로 병원놀이차 역할놀이 의사놀이"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,사운드북","키즈아이콘 뽀로로 에듀동요 사운드 카드"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,RC/작동완구,자동차","아이존 뽀로로 변신 소방차"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,RC/작동완구,자동차","뽀로로 어린이 버스"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,가게놀이","뽀로로 아이스크림가게"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,사운드북","토이트론 리틀퓨처북 뽀로로펜 레드 + 한글카드"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,엄마놀이","뽀로로 아기청소기"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,인형,봉제인형","뽀로로인형 신비 금비 코코몽 피카츄 인형"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,사운드북","리틀 퓨쳐북 뽀로로펜"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","[릴레이특가] 뽀로로 타요 앵콜특가"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,RC/작동완구,자동차","뽀로로 종합 미니카세트"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,RC/작동완구,자동차","뽀로로장난감 타요장난감 대형사이즈 자동차 소방차 경찰차 구급차 중장비 레미콘 덤프트럭"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,유아용컴퓨터","미미월드 뽀로로 컴퓨터 3기"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,스티커북","뽀로로 타요/두들북/색칠북/스티커북/퍼즐105종모음전"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,RC/작동완구,자동차","뽀로로 변신 소방차"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,스티커북","유아 캐릭터 뽀로로 스티커북 시리즈 모음전"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,RC/작동완구,자동차","미미월드 뽀로로 마을 뽀로로 소방서"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,감각발달완구,멜로디완구","뽀로로 EQIQ 놀이상자"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,주방놀이","뽀로로 아기 냉장고"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,언어/학습완구,낱말카드/학습카드","키즈아이콘 뽀로로 사물한글카드 100"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,인형,봉제인형","뽀로로 에디 3기 봉제인형 34cm"
"2018-11-12 15:13:59","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%BD%80%EB%A1%9C%EB%A1%9C","뽀로로","출산/육아,완구/매트,역할놀이/소꿉놀이,병원놀이","뽀로로 해피 반창고 놀이"
"2018-11-12 15:13:59","https:/"collected_time","url","keyword","category","goods_name"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,키케이스","제렌폴 스마트키 케이스 키홀더"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,키케이스","에어로 알칸타라 슬림형 스마트키 케이스 (차종선택)"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,키케이스","스마트키홀더 케이스"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,시동경보기","자동차 열쇠시동을 버튼스동으로 바꿔주는 스타트버튼"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,키케이스","가죽 스마트 키홀더 케이스 키링 자동차 키케이스"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,키케이스","발칸노블 올뉴K3 키케이스 스마트키홀더 이니셜각인"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,키케이스","삼색 스마트키 홀더(베이지), 열쇠홀더 차키홀더 열쇠케이스 차키케이스 키케이스"
"2018-11-12 15:14:00","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9E%90%EB%8F%99%EC%B0%A8","자동차","생활/건강,자동차용품,키용품,키케이스","[Key5]벤츠 키케이스 w213 신형E클 페이스리프트 S클래스"
