"collected_time","url","keyword","category","goods_name"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","삼양 불닭볶음면 140g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 불짬뽕 139g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 올리브 짜파게티 140g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 남자라면 화끈한맛 115g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","해외이치란 라멘 5개입"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","라면 국물 티백"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 라면사리 110g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","[당일발송][푸드] 농심/삼양/팔도/오뚜기 라면 160종 골라담기   추가금액 없이 골라담기"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","오뚜기 진라면 매운맛 120gx40봉 라면"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 짜장면 203g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","팔도 체다치즈 틈새라면 127g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EB%9D%BC%EB%A9%B4","라면","식품,가공식품,라면,봉지라면","농심 얼큰한 너구리 120g"
"2018-11-12 14:54:36","https://search.shopping.naver.com/search/all.nhn?fr"collected_time","url","keyword","category","goods_name"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","CJ 가쓰오 우동 2인분X2"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","[풀무원]아빠가 만들어도 맛있는 우동 (1인분)"
